JIT_postgres_1_8,10.0,0.7220885552743305,Default-PCA
JIT_postgres_1_8,10.0,0.7669632286903985,None
JIT_postgres_1_8,10.0,0.761961774371326,SVIF5
JIT_postgres_1_8,10.0,0.7636559285189418,NSVIF10
JIT_postgres_1_8,10.0,0.7636559285189418,SVIF10
JIT_postgres_1_8,10.0,0.7678339065561725,NSVIF2.5
JIT_postgres_1_8,10.0,0.7615261165088177,NSVIF5
JIT_postgres_1_8,10.0,0.7589593709177008,NSVIF4
JIT_postgres_1_8,10.0,0.761961774371326,SVIF4
JIT_postgres_1_8,10.0,0.7615261165088177,SVIF2.5
JIT_postgres_1_8,10.0,0.7569424599934683,VCRR
JIT_postgres_0_4,10.0,0.7223118060091444,Default-PCA
JIT_postgres_0_4,10.0,0.7568225424559112,None
JIT_postgres_0_4,10.0,0.7519365406596995,SVIF5
JIT_postgres_0_4,10.0,0.7530438643043762,NSVIF10
JIT_postgres_0_4,10.0,0.7530438643043762,SVIF10
JIT_postgres_0_4,10.0,0.7569647850669498,NSVIF2.5
JIT_postgres_0_4,10.0,0.752376663536904,NSVIF5
JIT_postgres_0_4,10.0,0.7497435805845852,NSVIF4
JIT_postgres_0_4,10.0,0.7519365406596995,SVIF4
JIT_postgres_0_4,10.0,0.752376663536904,SVIF2.5
JIT_postgres_0_4,10.0,0.7465045313520575,VCRR
JIT_postgres_2_0,10.0,0.6944455776762402,Default-PCA
JIT_postgres_2_0,10.0,0.7392514380711488,None
JIT_postgres_2_0,10.0,0.7354847880629896,SVIF5
JIT_postgres_2_0,10.0,0.7399551750163186,NSVIF10
JIT_postgres_2_0,10.0,0.7399551750163186,SVIF10
JIT_postgres_2_0,10.0,0.744552413103786,NSVIF2.5
JIT_postgres_2_0,10.0,0.7371478765502611,NSVIF5
JIT_postgres_2_0,10.0,0.7344763534187336,NSVIF4
JIT_postgres_2_0,10.0,0.7354847880629896,SVIF4
JIT_postgres_2_0,10.0,0.7371478765502611,SVIF2.5
JIT_postgres_2_0,10.0,0.731022050424282,VCRR
JIT_postgres_1_1,10.0,0.7160403739386022,Default-PCA
JIT_postgres_1_1,10.0,0.7686828972077073,None
JIT_postgres_1_1,10.0,0.7670378582217505,SVIF5
JIT_postgres_1_1,10.0,0.7674932897207707,NSVIF10
JIT_postgres_1_1,10.0,0.7674932897207707,SVIF10
JIT_postgres_1_1,10.0,0.768894028616917,NSVIF2.5
JIT_postgres_1_1,10.0,0.766021110589484,NSVIF5
JIT_postgres_1_1,10.0,0.7629491804784455,NSVIF4
JIT_postgres_1_1,10.0,0.7670378582217505,SVIF4
JIT_postgres_1_1,10.0,0.766021110589484,SVIF2.5
JIT_postgres_1_1,10.0,0.7611982568582626,VCRR
JIT_postgres_2_3,10.0,0.7268616559846506,Default-PCA
JIT_postgres_2_3,10.0,0.7650113794088831,None
JIT_postgres_2_3,10.0,0.7635583360548661,SVIF5
JIT_postgres_2_3,10.0,0.7638606813357283,NSVIF10
JIT_postgres_2_3,10.0,0.7638606813357283,SVIF10
JIT_postgres_2_3,10.0,0.7697755500898106,NSVIF2.5
JIT_postgres_2_3,10.0,0.765893538741019,NSVIF5
JIT_postgres_2_3,10.0,0.7631545711544742,NSVIF4
JIT_postgres_2_3,10.0,0.7635583360548661,SVIF4
JIT_postgres_2_3,10.0,0.765893538741019,SVIF2.5
JIT_postgres_2_3,10.0,0.7593274157005225,VCRR
JIT_postgres_1_3,10.0,0.7265427263634879,Default-PCA
JIT_postgres_1_3,10.0,0.7695637808213586,None
JIT_postgres_1_3,10.0,0.767081870509471,SVIF5
JIT_postgres_1_3,10.0,0.7677764992243632,NSVIF10
JIT_postgres_1_3,10.0,0.7677764992243632,SVIF10
JIT_postgres_1_3,10.0,0.7747655229425212,NSVIF2.5
JIT_postgres_1_3,10.0,0.7670512532658393,NSVIF5
JIT_postgres_1_3,10.0,0.7653762348954931,NSVIF4
JIT_postgres_1_3,10.0,0.767081870509471,SVIF4
JIT_postgres_1_3,10.0,0.7670512532658393,SVIF2.5
JIT_postgres_1_3,10.0,0.7577098046619857,VCRR
JIT_postgres_1_2,10.0,0.7272443715300457,Default-PCA
JIT_postgres_1_2,10.0,0.7655580247795558,None
JIT_postgres_1_2,10.0,0.7641534587279556,SVIF5
JIT_postgres_1_2,10.0,0.7657487446930111,NSVIF10
JIT_postgres_1_2,10.0,0.7657487446930111,SVIF10
JIT_postgres_1_2,10.0,0.7658960901779882,NSVIF2.5
JIT_postgres_1_2,10.0,0.76453872571032,NSVIF5
JIT_postgres_1_2,10.0,0.7603403361773351,NSVIF4
JIT_postgres_1_2,10.0,0.7641534587279556,SVIF4
JIT_postgres_1_2,10.0,0.76453872571032,SVIF2.5
JIT_postgres_1_2,10.0,0.7534578349526453,VCRR
JIT_postgres_1_5,10.0,0.7234420925865448,Default-PCA
JIT_postgres_1_5,10.0,0.7624663210320052,None
JIT_postgres_1_5,10.0,0.7556271942357936,SVIF5
JIT_postgres_1_5,10.0,0.7578622530209014,NSVIF10
JIT_postgres_1_5,10.0,0.7578622530209014,SVIF10
JIT_postgres_1_5,10.0,0.7598606660271064,NSVIF2.5
JIT_postgres_1_5,10.0,0.7561400330666231,NSVIF5
JIT_postgres_1_5,10.0,0.7529392553886349,NSVIF4
JIT_postgres_1_5,10.0,0.7556271942357936,SVIF4
JIT_postgres_1_5,10.0,0.7561400330666231,SVIF2.5
JIT_postgres_1_5,10.0,0.7465140992406923,VCRR
JIT_postgres_2_1,10.0,0.738016538414435,Default-PCA
JIT_postgres_2_1,10.0,0.7785269788945134,None
JIT_postgres_2_1,10.0,0.7779956421456564,SVIF5
JIT_postgres_2_1,10.0,0.7787291802743305,NSVIF10
JIT_postgres_2_1,10.0,0.7787291802743305,SVIF10
JIT_postgres_2_1,10.0,0.7774081737834748,NSVIF2.5
JIT_postgres_2_1,10.0,0.7793887267308949,NSVIF5
JIT_postgres_2_1,10.0,0.7775803957789027,NSVIF4
JIT_postgres_2_1,10.0,0.7779956421456564,SVIF4
JIT_postgres_2_1,10.0,0.7793887267308949,SVIF2.5
JIT_postgres_2_1,10.0,0.7729909985303723,VCRR
JIT_postgres_1_6,10.0,0.7279906668435663,Default-PCA
JIT_postgres_1_6,10.0,0.767101644145983,None
JIT_postgres_1_6,10.0,0.7628981517390594,SVIF5
JIT_postgres_1_6,10.0,0.7650432723709993,NSVIF10
JIT_postgres_1_6,10.0,0.7650432723709993,SVIF10
JIT_postgres_1_6,10.0,0.7614100261267146,NSVIF2.5
JIT_postgres_1_6,10.0,0.7609628867978445,NSVIF5
JIT_postgres_1_6,10.0,0.7577767798824298,NSVIF4
JIT_postgres_1_6,10.0,0.7628981517390594,SVIF4
JIT_postgres_1_6,10.0,0.7609628867978445,SVIF2.5
JIT_postgres_1_6,10.0,0.759081202032985,VCRR
